Num_Acc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma
202300042384,7,4,2023,17:40,1,033,33318,1,1,1,2,ROCADE A 630,44.78816044,-0.63237906,1,ROCADE A 630,0,,3,6,0,1,24,0,1,,14,1,0,1,90
202300042389,5,4,2023,15:25,1,033,33249,1,1,1,4,ROUTE NATIONALE 230,44.88333,-0.51258,2,ROUTE NATIONALE 230,0,,3,2,0,2,44,189,2,,6,1,3,1,50
202300042501,1,9,2023,00:10,5,033,33063,2,2,1,3,Rue Emile Fourcand,44.84721,-0.58404,4,BARRAUD (RUE DOCTEUR ALBERT),0,,1,1,0,1, -1, -1,1,, -1,1,0,1,30
202300042501,1,9,2023,00:10,5,033,33063,2,2,1,3,Rue Emile Fourcand,44.84721,-0.58404,4,RUE EMILE FOURCAND,0,,2,2,0,1, -1, -1,1,, -1,1,0,1,30
202300042503,25,8,2023,10:25,1,033,33063,2,3,1,3,Rue du Tauzin,44.82082,-0.60203,4,RUE DU HAUT-BRION,0,,1,1,0,1, -1, -1,1,, -1,1,5,1,30
202300042503,25,8,2023,10:25,1,033,33063,2,3,1,3,Rue du Tauzin,44.82082,-0.60203,4,RUE DU TAUZIN,0,,3,6,0,1, -1, -1,1,, -1,1,5,1,50
202300042537,7,12,2023,17:40,3,033,33075,1,1,3,1,Boulevard Jacques Chaban-Delmas,44.89639,-0.58637,4,AVE J. CHABAN DELMAS,0,,2,2,1,1, -1, -1,1,, -1,2,0,1,50
202300042539,7,12,2023,18:30,5,033,33063,2,1,3,3,Boulevard du Pr̩sident Wilson,44.84352,-0.59946,4,BD DU PRESIDENT WILSON,0,,2,4,3,1, -1, -1,1,, -1,2,0,1,50
202300042540,7,12,2023,15:00,1,033,33063,2,1,2,6,Rue Lucien Faure,44.8657,-0.56057,4,RUE LUCIEN FAURE,0,,2,4,3,1, -1, -1,1,, -1,2,0,6,50
202300042542,6,12,2023,11:30,1,033,33550,2,1,1,3,TOULOUSE (RTE DE),44.79759014,-0.5686833,4,TOULOUSE (RTE DE),0,,2,2,2,1, -1, -1,1,, -1,1,0,1,50
202300042543,6,12,2023,19:30,5,033,33162,2,3,1,3,Avenue du M̩doc,44.8911,-0.6578,4,AVE DU MEDOC,0,,2,2,0,1, -1, -1,1,, -1,1,8,1,50
202300042543,6,12,2023,19:30,5,033,33162,2,3,1,3,Avenue du M̩doc,44.8911,-0.6578,4,RUE DU VIGNAN,0,,2,2,0,1, -1, -1,1,, -1,1,0,1,50
202300042627,3,10,2023,21:30,5,033,33555,1,1,1,6,Avenue de la C̫te d?Argent,44.67948163,-0.87983966,3,1250,-1,,2,2,1,1,31,0,1,, -1,1,0,1,80
202300042637,3,10,2023,09:15,1,033,33096,1,1,1,2,AUTOROUTE A 10,44.89002761,-0.50330579,1,AUTOROUTE A 10,0,,3,6,0,1,542,299,1,, -1,1,0,1,90
202300042638,2,10,2023,20:45,4,033,33096,1,1,1,2,AUTOROUTE A 10,44.890796,-0.502178,1,AUTOROUTE A 10,0,,3,6,0,1,542,299,1,, -1,1,0,1,90
202300042710,23,7,2023,17:45,1,033,33417,1,1,1,1,75 Route des Landes,44.941458,-0.920389,3,5,-1,,2,2,0,1,21,555,1,,"5,5",1,0,1,80
202300042714,11,7,2023,17:40,1,033,33056,2,2,1,3,Rue de l'Abb̩ Poncabarre,44.909428,-0.639696,4,,-1,,2,2,0,1, -1, -1,1,, -1,1,5,1,30
202300042772,10,1,2023,20:50,4,033,33179,1,2,2,3,Daudinet,45.004793,-0.283593,3,18,0,,2,2,0,1,47,280,1,, -1,2,0,1,80
202300042772,10,1,2023,20:50,4,033,33179,1,2,2,3,Daudinet,45.004793,-0.283593,3,,-1,,2, -1,-1,1, -1, -1,1,, -1,2,0,1,80
202300042777,2,10,2023,16:23,1,033,33529,1,1,1,1,CAZAUX (BD DE) DU 02 ET +,44.61628876,-1.13749534,3,CAZAUX (BD DE) DU 02 ET +,0,,2,2,0,1,2,0,1,, -1,1,0,1,50
202300042805,11,1,2023,13:15,1,033,33063,1,1,2,6,ROCADE A 630,44.88377927,-0.55736303,1,ROCADE A 630,0,,1,2,0,3,4,618,3,, -1,2,3,1,50
202300042867,21,7,2023,15:30,1,033,33529,2,1,1,1,ARCACHON (BD D'),44.64376,-1.1756,3,ARCACHON (BD D'),0,,2,2,0,2,1,450,1,, -1,1,0,1,50
202300042943,10,1,2023,17:30,2,033,33334,1,2,1,3,Route des Graves,44.690196,-0.423832,3,1113,0,D,2,2,0,1,48,863,1,, -1,1,0,1,80
202300042943,10,1,2023,17:30,2,033,33334,1,2,1,3,Route des Graves,44.690196,-0.423832,3,,-1,,2,2,-1,1,74,50,1,, -1,1,5,1,80
202300043015,11,1,2023,18:20,3,033,33318,1,1,1,2,ROCADE A 630,44.80161,-0.65806,1,ROCADE A 630,0,,3,6,0,1,21,370,1,, -1,1,0,1,90
202300043076,22,7,2023,14:40,1,033,33167,1,1,1,3,ROUTE NATIONALE 230,44.821257,-0.517608,2,ROUTE NATIONALE 230,0,,3,6,0,1,36,360,3,, -1,1,3,1,90
202300043079,22,7,2023,14:15,1,033,33192,1,1,1,3,AUTOROUTE A 63,44.7819,-0.635252,1,AUTOROUTE A 63,0,,3,6,0,1,0,922,1,, -1,1,0,1,110
202300043080,22,7,2023,03:25,4,033,33013,1,9,1,2,ROUTE NATIONALE 89,44.8687384,-0.5026862,2,ROUTE NATIONALE 89,0,,3,5,0,1,49,952,1,, -1,1,3,1,50
202300043187,20,6,2023,15:00,1,033,33397,1,1,1,3,AUTOROUTE A 10,44.91421,-0.4802,1,AUTOROUTE A 10,0,,3,6,0,1,539,0,1,,14,1,0,1,110
202300043188,19,6,2023,21:15,2,033,33550,1,9,1,6,,44.782643,-0.587073,1,ROCADE A 630,0,,1,1,0,3,28,415,3,, -1,1,3,1,50
202300043273,17,6,2023,21:55,5,033,33281,2,2,3,3,Rue Emile Combes,44.83257101,-0.61258703,4,ORNANO (CRS D),0,,1,1,0,1, -1, -1,1,, -1,2,0,1,30
202300043273,17,6,2023,21:55,5,033,33281,2,2,3,3,Rue Emile Combes,44.83257101,-0.61258703,4,RUE EMILE COMBES,0,,1,1,2,1, -1, -1,1,, -1,2,0,1,30
202300043274,15,6,2023,07:56,1,033,33249,2,3,1,3,Quai Chaigneau Bichon,44.87930256,-0.53322181,4,,-1,,2, -1,-1,1, -1, -1,1,, -1,1,0,1,-1
202300043274,15,6,2023,07:56,1,033,33249,2,3,1,3,Quai Chaigneau Bichon,44.87930256,-0.53322181,4,QUAI CHAIGNEAU BICHON,0,,2,2,0,1, -1, -1,2,, -1,1,0,1,30
202300043422,3,11,2023,20:11,5,033,33522,2,3,2,3,Avenue de la Mission Haut Brion,44.80893,-0.60572,4,,-1,,2,2,-1,1, -1, -1,1,, -1,2,5,1,50
202300043422,3,11,2023,20:11,5,033,33522,2,3,2,3,Avenue de la Mission Haut Brion,44.80893,-0.60572,4,RUE DE LA MISSION DU HAUT BRION,0,,2,2,0,1, -1, -1,1,, -1,2,5,1,50
202300043424,3,11,2023,17:55,5,033,33063,2,1,3,3,Quai de la Souys,44.82909,-0.54139,4,SOUYS (QUAI DE LA),0,,2,3,0,1, -1, -1,1,, -1,2,0,1,50
202300043575,3,11,2023,11:50,2,033,33199,2,1,2,6,45 Av du Mal de Lattre de Tassigny,44.637972,-1.111128,3,650,-1,D,2,2,1,1,13,731,1,,"5,5",2,0,5,50
202300043604,3,11,2023,18:45,5,033,33039,1,1,3,2,ROCADE A 630,44.80688,-0.52847,2,ROCADE A 630,0,,3,6,0,1,35,1,1,, -1,4,2,1,90
202300043606,3,11,2023,12:15,1,033,33013,1,1,3,2,ROUTE NATIONALE 230,44.85728214,-0.50482661,2,ROUTE NATIONALE 230,0,,3,6,0,1,41,119,1,,14,2,0,1,90
202300043608,3,11,2023,12:05,1,033,33249,1,1,3,6,ROUTE NATIONALE 230,44.87368065,-0.5067578,2,ROUTE NATIONALE 230,0,,1,2,0,2,43,0,2,, -1,2,3,1,90
202300043609,2,11,2023,10:40,1,033,33249,1,1,3,3,AUTOROUTE A 10,44.8780675,-0.50914496,2,AUTOROUTE A 10,0,,3,6,0,1,43,500,1,, -1,2,0,1,90
202300043698,13,5,2023,23:40,5,033,33281,2,3,1,6,Avenue de la Lib̩ration,44.845867,-0.64450103,4,AVE DE LA LIBERATION,0,,2,2,2,1, -1, -1,2,,7,1,0,4,50
202300043698,13,5,2023,23:40,5,033,33281,2,3,1,6,Avenue de la Lib̩ration,44.845867,-0.64450103,4,,-1,,1,1,-1,1, -1, -1,1,, -1,1,0,1,30
202300043701,13,5,2023,23:20,5,033,33063,2,2,1,3,Cours Aristide Briand,44.83187,-0.57725,4,CRS ARISTIDE BRIAND,0,,2,5,3,1, -1, -1,1,, -1,1,5,1,50
202300043701,13,5,2023,23:20,5,033,33063,2,2,1,3,Cours Aristide Briand,44.83187,-0.57725,4,RUE TANESSE,0,,1,1,0,1, -1, -1,1,, -1,1,5,1,50
202300043718,22,2,2023,17:45,1,033,33318,1,1,2,5,ROCADE A 630,44.79114,-0.64766,1,ROCADE A 630,0,,3,6,0,1,22,799,1,, -1,2,0,1,90
202300043720,22,2,2023,06:30,5,033,33013,1,1,2,6,ROUTE NATIONALE 230,44.869552,-0.50452352,2,ROUTE NATIONALE 230,0,,1,2,0,2,42,500,2,, -1,2,3,1,50
202300043790,20,2,2023,16:35,1,033,33119,2,1,1,6,Avenue Hubert Dubedout,44.84695953,-0.51207528,4,AVE H. DUBEDOUT,0,,2,2,0,1, -1, -1,1,, -1,1,0,1,50
202300043891,7,4,2023,13:30,1,033,33314,1,2,7,3,RD 206,45.175571,-0.774611,3,206,-1,,2,2,0,1,4,500,1,,7,1,0,1,80
202300043891,7,4,2023,13:30,1,033,33314,1,2,7,3,RD 206,45.175571,-0.774611,3,,-1,,2, -1,0,1, -1, -1,1,, -1,1,0,1,80
202300043984,7,4,2023,09:30,1,033,33240,2,3,1,4,Rue Pierre Curie,45.307685,-0.942078,3,202,0,D,2,2,0,1,17,900,1,,"5,5",1,0,4,50
202300043984,7,4,2023,09:30,1,033,33240,2,3,1,4,Rue Pierre Curie,45.307685,-0.942078,3,,-1,,2, -1,0,1, -1, -1,1,, -1,1,0,1,-1
202300043987,6,4,2023,17:10,1,033,33085,2,1,1,6,Chemin de Fontbonne,44.772894,-0.487336,4,,-1,,2,2,0,1, -1, -1,1,, -1,1,0,1,30
202300043992,7,4,2023,11:05,1,033,33284,1,3,1,4,Chemin de l'Estauleyre,44.626763,-0.902596,3,216,-1,,2,2,0,2,7,830,1,,7,1,0,1,80
202300043992,7,4,2023,11:05,1,033,33284,1,3,1,4,Chemin de l'Estauleyre,44.626763,-0.902596,3,,-1,,2,2,-1,1, -1, -1,1,, -1,1,0,1,80
202300043994,21,2,2023,18:20,2,033,33061,1,3,1,3,D936,44.826656,-0.421536,3,936,0,,2,2,0,1,12,100,1,, -1,1,0,1,90
202300043994,21,2,2023,18:20,2,033,33061,1,3,1,3,D936,44.826656,-0.421536,3,,-1,,2, -1,-1,1, -1, -1,1,, -1,1,0,1,-1
202300044002,19,2,2023,16:45,1,033,33281,1,1,1,4,ROCADE A 630,44.83504,-0.67676,1,ROCADE A 630,0,,3,8,0,1,17,0,1,, -1,1,3,1,90
202300044016,6,4,2023,07:40,2,033,33003,1,1,1,4,AUTOROUTE A 10,44.92973662,-0.46968699,1,AUTOROUTE A 10,0,,3,6,0,1,537,0,1,,14,1,3,1,110
202300044023,1,9,2023,13:00,1,033,33229,1,1,1,3,D106,44.782888,-0.934707,3,106,-1,,3,4,0,1,29,800,1,, -1,1,3,1,110
202300044121,31,8,2023,07:25,1,033,33122,1,1,1,6,AUTOROUTE A 63,44.73161848,-0.72440565,1,AUTOROUTE A 63,0,,3,4,0,1,10,0,1,, -1,1,0,1,110
202300044215,5,4,2023,17:30,1,033,33550,2,1,1,1,Rue Pablo Neruda,44.78599,-0.58298,4,RUE PABLO NERUDA,0,,2,3,1,2, -1, -1,1,, -1,1,0,1,50
202300044229,20,2,2023,10:15,1,033,33063,2,1,1,2,Rue de Caud̩ran,44.84638522,-0.596876,4,RUE DE CAUDERAN,0,,1,1,3,1, -1, -1,1,, -1,1,-1,5,30
202300044487,10,1,2023,22:15,5,033,33063,2,2,1,3,Cours du M̩doc,44.85996,-0.56882,4,CRS DU MEDOC,0,,2,2,0,1, -1, -1,1,, -1,1,0,1,50
202300044487,10,1,2023,22:15,5,033,33063,2,2,1,3,Cours du M̩doc,44.85996,-0.56882,4,CRS SAINT LOUIS,0,,1,1,0,1, -1, -1,1,, -1,1,0,1,50
202300044490,10,1,2023,08:15,2,033,33318,2,9,2,3,Rue Marcel Dassault,44.78318,-0.65253,4,AVE DU HAUT LEVEQUE,0,,2,5,2,1, -1, -1,2,, -1,2,0,5,50
202300044490,10,1,2023,08:15,2,033,33318,2,9,2,3,Rue Marcel Dassault,44.78318,-0.65253,4,RUE MARCEL DASSAULT,0,,2,2,0,1, -1, -1,1,, -1,2,0,5,50
202300044529,6,12,2023,12:50,1,033,33318,2,3,1,1,Avenue Jean Jaur̬s,44.81111,-0.61922,4,JAURES (AVE JEAN),0,,2,2,0,1, -1, -1,1,, -1,1,0,1,50
202300044529,6,12,2023,12:50,1,033,33318,2,3,1,1,Avenue Jean Jaur̬s,44.81111,-0.61922,4,RUE DU BAS BRION,0,,2,2,0,1, -1, -1,1,, -1,1,5,1,50
202300044570,2,10,2023,10:14,1,033,33080,1,1,1,4,AUTOROUTE A 62,44.75596337,-0.54455984,1,AUTOROUTE A 62,0,,3,4,0,1,2,0,1,, -1,1,0,1,110
202300044574,1,10,2023,18:15,1,033,33080,1,1,1,2,AUTOROUTE A 62,44.72533008,-0.52686632,1,AUTOROUTE A 62,0,,1,1,0,3,5,800,1,,10,1,3,1,50
202300044597,21,7,2023,08:55,1,033,33192,2,6,1,3,Route de Can̩jan,44.77234945,-0.62566549,4,,-1,,2,2,0,1, -1, -1,3,, -1,1,0,1,50
202300044597,21,7,2023,08:55,1,033,33192,2,6,1,3,Route de Can̩jan,44.77234945,-0.62566549,4,RTE DE CANEJAN,0,,2,2,2,1, -1, -1,2,, -1,1,0,1,50
202300044599,21,7,2023,02:35,5,033,33529,2,6,1,6,SAINT-EXUPERY (AVE),44.617087,-1.138116,3,SAINT-EXUPERY (AVE),0,,2,2,0,1,1,900,1,,7,1,0,1,80
202300044688,9,1,2023,18:00,5,033,33522,2,3,2,6,Avenue de Thouars,44.79619438,-0.59234172,4,AVE DE THOUARS,0,,2,4,1,1, -1, -1,1,, -1,2,5,1,50
202300044688,9,1,2023,18:00,5,033,33522,2,3,2,6,Avenue de Thouars,44.79619438,-0.59234172,4,RUE FRANCOIS RABELAIS,0,,2,4,1,1, -1, -1,1,, -1,2,5,1,50
202300044691,9,1,2023,11:45,1,033,33318,2,2,2,3,Avenue de Madran,44.80559,-0.64908,4,AVE DU PONT DE L'ORIENT,0,,2,3,2,1, -1, -1,1,, -1,2,5,1,50
202300044691,9,1,2023,11:45,1,033,33318,2,2,2,3,Avenue de Madran,44.80559,-0.64908,4,MADRAN (AVE DE),0,,2,3,2,1, -1, -1,1,, -1,2,5,1,50
202300044693,9,1,2023,08:00,2,033,33009,2,1,2,6,LORENTZ-MONOD (ALL. DR),44.65328,-1.16383,4,LORENTZ-MONOD (ALL. DR),0,,2,2,0,1, -1, -1,1,, -1,2,0,1,50
202300044750,1,10,2023,22:24,5,033,33550,2,6,1,3,Avenue des Pyr̩n̩es,44.77151,-0.56434,4,,-1,,1,1,-1,1, -1, -1,1,, -1,1,0,1,30
202300044750,1,10,2023,22:24,5,033,33550,2,6,1,3,Avenue des Pyr̩n̩es,44.77151,-0.56434,4,PYRENEES (AVE DES),0,,-1,1,0,1, -1, -1,1,, -1,1,0,1,50
202300044753,1,10,2023,12:20,1,033,33039,2,1,1,6,Boulevard Jean-Jacques Bosc,44.81567,-0.5508,4,BOSC (BD JEAN-JACQUES),0,,3,4,3,1, -1, -1,1,, -1,1,0,4,50
202300044914,21,7,2023,21:10,1,033,33550,1,9,1,6,ROCADE A 630,44.78773403,-0.54101229,1,ROCADE A 630,0,,3,7,0,1,32,659,1,,14,1,0,1,90
202300044971,10,1,2023,18:15,3,033,33080,1,1,1,4,AUTOROUTE A 62,44.72728,-0.52785,1,AUTOROUTE A 62,0,,3,4,0,1,5,515,1,, -1,1,3,1,130
202300044973,10,1,2023,06:45,5,033,33397,1,1,1,2,AUTOROUTE A10,44.911922,-0.484692,1,AUTOROUTE A10,0,,3,6,0,1,539,400,1,, -1,2,0,1,110
202300045007,20,7,2023,17:15,1,033,33063,2,3,1,3,Quai de Brazza,44.85677,-0.54785,4,QUAI DE BRAZZA,0,,3,4,0,1, -1, -1,1,, -1,1,5,1,50
202300045007,20,7,2023,17:15,1,033,33063,2,3,1,3,Quai de Brazza,44.85677,-0.54785,4,RUE LAJAUNIE,0,,1,2,2,1, -1, -1,1,, -1,1,5,1,50
202300045008,20,7,2023,08:22,1,033,33063,2,2,1,3,Place Bir Hakeim,44.83663,-0.5654,4,PCE BIR HAKEIM,0,,1,2,3,2, -1, -1,1,, -1,1,9,5,50
202300045008,20,7,2023,08:22,1,033,33063,2,2,1,3,Place Bir Hakeim,44.83663,-0.5654,4,SALINIERES (QUAI DES),0,,2,4,0,2, -1, -1,1,, -1,1,-1,5,50
202300045009,19,7,2023,23:45,5,033,33063,2,1,1,3,Avenue de M̩rignac,44.838584,-0.62123716,4,MERIGNAC (AVENUE DE),0,,2,2,2,1, -1, -1,1,, -1,1,0,1,50
202300045112,19,6,2023,19:00,1,033,33412,1,1,1,3,rd 1215,45.26246,-0.905125,3,1215,0,D,3,4,0,1,57,20,1,, -1,1,0,1,110
202300045114,19,6,2023,21:15,1,033,33080,1,1,1,3,,44.755252,-0.544334,1,AUTOROUTE A 62,0,,3,4,0,1,2,75,1,, -1,1,0,1,130
202300045115,13,6,2023,18:00,1,033,33075,1,1,1,4,,44.889941,-0.610136,1,ROCADE A 630,0,,3,3,0,1,8,743,1,,10,1,3,1,90
202300045116,13,6,2023,08:00,1,033,33143,1,1,1,2,AUTOROUTE A 10,44.96438,-0.440619,1,AUTOROUTE A 10,0,,3,6,0,1,532,299,1,,14,1,8,1,130
202300045256,2,11,2023,19:35,5,033,33063,2,1,3,6,Boulevard Godard,44.86346,-0.58186,4,BD GODARD,0,,2,4,0,1, -1, -1,1,, -1,2,0,1,50
202300045257,2,11,2023,10:50,1,033,33162,2,1,8,6,190 Avenue du M̩doc,44.88740522,-0.64254463,4,AVE DU MEDOC,0,,2,4,2,1, -1, -1,1,, -1,2,0,1,50
202300045259,1,11,2023,16:31,1,033,33063,2,1,1,6,All̩e de Boutaut,44.87587,-0.57675,4,ALL DE BOUTAUT,0,,2,4,1,1, -1, -1,1,, -1,2,0,3,50
202300045313,14,5,2023,00:55,3,033,33205,1,2,1,3,D11,44.626193,-0.369349,3,11,-1,,2,2,0,1,29,848,1,,4,1,5,1,80
202300045313,14,5,2023,00:55,3,033,33205,1,2,1,3,D11,44.626193,-0.369349,3,D117,-1,,2,2,0,1,15,450,1,,4,1,5,1,80
202300045403,13,5,2023,20:45,2,033,33487,1,1,1,7,Avenue Paul Princeteau -Rd 10,44.970734,-0.477927,3,10,-1,,2,2,0,1,42,700,1,, -1,1,0,1,80
202300045477,1,11,2023,19:15,5,033,33039,2,2,2,3,Avenue Jeanne d'Arc,44.79843,-0.54151,4,ALL DES CHEMINOTS,0,,2,2,0,1, -1, -1,1,, -1,2,5,1,50
202300045477,1,11,2023,19:15,5,033,33039,2,2,2,3,Avenue Jeanne d'Arc,44.79843,-0.54151,4,AVE JEANNE D'ARC,0,,2,2,0,1, -1, -1,1,, -1,2,5,1,50
202300045477,1,11,2023,19:15,5,033,33039,2,2,2,3,Avenue Jeanne d'Arc,44.79843,-0.54151,4,AVE PIERRE MENDES FRANCE,0,,2,2,0,1, -1, -1,1,, -1,2,5,1,50
202300045480,1,11,2023,09:25,1,033,33063,2,1,1,2,Rue de la Pelouse de Douet,44.82879,-0.61006,4,RUE DE LA PELOUSE DE DOUET,0,,2,3,3,1, -1, -1,1,, -1,2,0,1,50
202300045482,1,11,2023,07:10,3,033,33522,2,9,2,6,Cours de la Lib̩ration,44.80014,-0.5966,4,CRS DE LA LIBERATION,0,,2,4,3,1, -1, -1,1,, -1,2,0,1,50
202300045484,1,11,2023,12:35,1,033,33009,2,1,8,6,GAMBETTA (AVE) DU 30 ET +,44.65855218,-1.168212,4,GAMBETTA (AVE) DU 30 ET +,0,,2,2,0,2, -1, -1,1,, -1,2,0,1,50
202300045524,12,5,2023,06:00,2,033,33550,2,1,1,1,Avenue des Pyr̩n̩es,44.77913,-0.56625,4,PYRENEES (AVE DES),0,,3,4,0,1, -1, -1,1,, -1,1,2,1,50
202300045526,12,5,2023,16:00,1,033,33009,2,3,1,2,LIBERATION (AVE),44.65506,-1.15879,4,FLECHES (ALL. DES),0,,2,2,0,1, -1, -1,1,, -1,1,0,1,50
202300045526,12,5,2023,16:00,1,033,33009,2,3,1,2,LIBERATION (AVE),44.65506,-1.15879,4,LIBERATION (AVE),0,,2,2,0,1, -1, -1,1,, -1,1,0,1,50
202300045642,24,3,2023,00:45,3,033,33284,1,1,1,6,A660,44.626488,-0.889485,1,660,0, -,3,4,0,1,4,600,1,, -1,1,0,3,130
202300045966,29,8,2023,07:07,1,033,33529,1,1,2,3,D259,44.60145,-1.17428,3,D259,0,,2,2,0,1,2,400,3,,7,2,0,1,50
202300045980,4,4,2023,16:15,1,033,33281,2,6,1,3,Avenue Fran̤ois Mitterrand,44.81608,-0.68022,4,AVE FRANCOIS MITTERRAND,0,,2,5,1,1, -1, -1,1,, -1,1,0,5,50
202300045980,4,4,2023,16:15,1,033,33281,2,6,1,3,Avenue Fran̤ois Mitterrand,44.81608,-0.68022,4,PRINCESSE (RUE DE LA),0,,3,2,0,1, -1, -1,1,, -1,1,0,8,30
202300045999,6,12,2023,00:15,3,033,33284,1,1,1,1,A660,44.62881984,-0.84302098,1,660,0,,1,2,0,1,1,150,1,,10,1,0,1,130
202300046177,25,8,2023,21:15,3,033,33506,1,1,1,6,route de Mons̩gur,44.68248219,-0.06283343,3,220,0,,2,2,0,1,22,200,1,, -1,1,0,8,80
202300046279,18,2,2023,20:30,5,033,33249,2,1,1,5,Avenue Carnot,44.86556,-0.51482,4,CARNOT (AVE ),0,,3,4,1,1, -1, -1,1,, -1,1,0,1,50
202300046360,5,12,2023,12:32,1,033,33063,2,8,2,3,Rue des Etrangers,44.86475,-0.54943,4,RUE ACHARD,0,,2,2,3,1, -1, -1,1,, -1,2,4,1,30
202300046360,5,12,2023,12:32,1,033,33063,2,8,2,3,Rue des Etrangers,44.86475,-0.54943,4,RUE DES ETRANGERS,0,,1,1,0,1, -1, -1,1,, -1,2,4,1,30
202300046363,4,12,2023,17:00,5,033,33063,2,1,2,3,AVE CHARLES DE GAULLE CAUD,44.84854,-0.59829,4,AVE CHARLES DE GAULLE CAUD,0,,1,1,0,1, -1, -1,1,, -1,2,0,1,30
202300046365,4,12,2023,08:40,1,033,33063,2,1,2,3,Rue Charles Chaigneau,44.8597,-0.54002,4,RUE CHARLES CHAIGNEAU,0,,3,4,3,1, -1, -1,1,, -1,2,0,1,30
202300046366,1,10,2023,11:50,1,033,33233,2,1,1,6,Rue du Lac des Vergnes,45.106703,-0.344892,4,,0,,2,2,0,1, -1, -1,1,, -1,1,0,1,50
202300046367,3,12,2023,22:50,5,033,33249,2,1,1,3,C̫te de la Garonne,44.8846,-0.51781,4,COTE DE LA GARONNE,0,,2,3,1,2, -1, -1,1,, -1,1,9,1,50
202300046368,1,10,2023,17:55,1,033,33019,2,1,1,3,Avenue des Certes,44.69070244,-1.02094263,3,3,0,D,2,2,0,1,91,620,1,,"5,5",1,0,1,30
202300046392,1,10,2023,18:50,1,033,33063,1,1,1,4,ROCADE A 630,44.88295827,-0.55273354,1,ROCADE A 630,0,,3,6,1,4,4,300,1,,14,1,2,1,70
202300046524,9,1,2023,09:25,1,033,33065,1,1,2,3,ROUTE NATIONALE 230,44.81104,-0.52226,2,ROUTE NATIONALE 230,0,,3,6,0,1,35,60,1,, -1,2,0,1,70
202300046527,8,1,2023,01:35,3,033,33143,1,1,3,2,AUTOROUTE A 10,44.95728732,-0.44968843,1,AUTOROUTE A 10,0,,3,6,0,1,533,400,1,, -1,2,0,1,130
202300046550,30,9,2023,11:30,1,033,33281,2,3,1,3,Avenue de Magudas,44.85619,-0.64947,4,MAGUDAS (AVE DE),0,,2,2,1,1, -1, -1,1,, -1,1,0,1,50
202300046550,30,9,2023,11:30,1,033,33281,2,3,1,3,Avenue de Magudas,44.85619,-0.64947,4,,-1,,2,2,-1,1, -1, -1,1,, -1,1,0,1,50
202300046554,30,9,2023,05:30,5,033,33063,2,3,1,2,Boulevard du Pr̩sident Franklin Roosevelt,44.81830698,-0.57809383,4,BD DU PDT FRANKLIN ROOSEVELT,0,,3,4,1,1, -1, -1,1,, -1,1,5,1,50
202300046554,30,9,2023,05:30,5,033,33063,2,3,1,2,Boulevard du Pr̩sident Franklin Roosevelt,44.81830698,-0.57809383,4,,-1,,1,2,-1,1, -1, -1,1,, -1,1,5,1,50
202300046558,29,9,2023,10:50,1,033,33063,2,3,1,6,Avenue Saint Amand,44.85238,-0.61471,4,AMAND CAUD (AVE SAINT),0,,2,2,0,1, -1, -1,1,, -1,1,5,1,30
202300046558,29,9,2023,10:50,1,033,33063,2,3,1,6,Avenue Saint Amand,44.85238,-0.61471,4,,-1,,2,2,-1,1, -1, -1,1,, -1,1,5,1,50
202300046588,8,1,2023,14:38,1,033,33522,2,2,2,3,Avenue Georges Cl̩menceau,44.8031,-0.59795,4,ANDRE (RUE DU GENERAL),0,,2,2,0,1, -1, -1,1,, -1,2,0,1,50
202300046588,8,1,2023,14:38,1,033,33522,2,2,2,3,Avenue Georges Cl̩menceau,44.8031,-0.59795,4,AVE GEORGES CLEMENCEAU,0,,2,2,0,1, -1, -1,1,, -1,2,0,1,50
202300046640,19,7,2023,20:45,2,033,33199,2,2,1,3,14 Boulevard de la C̫te d'Argent,44.64010071,-1.04437038,3,650,0,,2,2,0,1,8,230,1,,"5,5",1,0,1,50
202300046640,19,7,2023,20:45,2,033,33199,2,2,1,3,14 Boulevard de la C̫te d'Argent,44.64010071,-1.04437038,3,,-1,,2,2,-1,1, -1, -1,1,, -1,1,0,1,50
202300046701,7,6,2023,15:40,1,033,33494,1,1,1,5,D1215,44.926359,-0.799406,3,1215,-1,,2,2,0,1,15,300,1,,7,1,0,1,80
202300046704,9,5,2023,17:55,1,033,33238,2,2,2,6,Cours du Mar̩chal Leclerc,44.730729,-0.600391,3,651,0,D,2,2,0,1,6,500,1,,7,2,5,1,30
202300046704,9,5,2023,17:55,1,033,33238,2,2,2,6,Cours du Mar̩chal Leclerc,44.730729,-0.600391,3,,-1,,2,2,-1,1,0,0,1,, -1,2,5,1,30
202300046710,14,7,2023,20:30,1,033,33162,1,1,1,2,ROCADE A 630,44.86673,-0.65038,1,ROCADE A 630,0,,3,7,0,1,12,888,1,,10,1,0,1,90
202300046729,9,1,2023,08:50,1,033,33051,2,1,2,5,D3e13,44.64059,-0.952903,3,3E13,0,D,2,2,0,1,1,150,1,, -1,2,0,1,50
