Num_Acc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma
202000016841,13,7,2020,08:35,1,033,33162,2,3,1,3,AVE DE L'HIPPODROME / RUE MARGUERITE DURAS,44.86302,-0.63965,4,AVE DE L'HIPPODROME,0,,2,4,2,1,(1),(1),1,, -1,1,5,1,50
202000016988,7,2,2020,17:20,1,033,33063,2,3,1,1,AVE DU MAL DE LATTRE DE TASSIGNY CAUD / RUE FALQUET,44.85559,-0.61507,4,AVE DU MAL DE LATTRE DE TASSIGNY CAUD.,0,,2,4,2,1,(1),(1),1,, -1,1,0,1,50
202000016989,4,2,2020,12:20,1,033,33063,2,1,1,1,Boulevard GEORGE V,44.82418,-0.58732,4,Boulevard GEORGE V,0,,2,6,2,1,(1),(1),1,, -1,1,0,1,50
202000016990,24,2,2020,04:00,4,033,33281,2,1,1,6,34 AVE DES EYQUEMS,44.82715,-0.6172,4,AVE DES EYQUEMS,0,,1,1,0,2,(1),(1),1,, -1,1,0,1,50
202000016991,18,2,2020,15:10,1,033,33063,2,1,1,6,QUAI DE BACALAN,44.85811,-0.5581,4,QUAI DE BACALAN,0,,3,6,2,1,(1),(1),1,, -1,2,0,1,50
202000016992,24,2,2020,18:35,5,033,33529,2,6,1,3,D112 / R.Jean De Grailly - VT vient de l'avenue BisseriÃ©,44.62672,-1.14155,3,112,0,,2,2,0,1,0,775,2,, -1,1,5,1,50
202000017060,24,2,2020,16:30,1,033,33122,1,4,1,5,avenue jean-Moulin,44.76297,-0.68923,3,214E2,-1,,2,4,2,1,0,96,1,, -1,1,0,1,80
202000017100,22,2,2020,10:40,1,033,33318,2,3,1,6,Avenue de Beutre,44.79969,-0.66865,4,AVE DE BEUTRE,0,,2,5,2,1,(1),(1),1,, -1,1,5,8,50
202000017101,23,2,2020,04:36,5,033,33009,2,1,1,7,D218,44.65038,-1.18633,3,218,0,,2,2,0,1,1,644,2,, -1,1,0,1,50
202000017168,11,9,2020,11:45,1,033,33318,2,1,1,2,RUE DU SERPENT,44.79004,-0.63589,4,RUE DU SERPENT,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000017169,3,9,2020,07:40,1,033,33063,2,4,1,1,RUE DELMESTRE / RUE POUJEAU CAUD,44.85255,-0.62451,4,RUE DELMESTRE CAUD,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000017170,11,9,2020,19:56,2,033,33529,2,1,1,3,LESCA (RUE ANDRE),44.63754,-1.13511,4,LESCA (RUE ANDRE),0,,2,-1,0,1,(1),(1),1,, -1,1,9,1,50
202000017243,11,9,2020,22:40,3,033,33382,2,4,1,6,Lieu Dit le Jard de Bourdillas,45.19244,-0.45657,3,115,0,,2,2,0,1,14,100,1,, -1,1,0,1,50
202000017244,12,9,2020,08:30,1,033,33141,1,1,7,6,45 Route de la Brune,44.83557,-0.34207,3,936,0,,2,2,0,1,18,720,1,, -1,1,0,1,80
202000017279,7,9,2020,11:30,1,033,33527,2,6,1,3,Rue de Boulange,44.623293,-1.024486,3,650E1,-1,E,2,2,0,1,(1),(1),1,, -1,1,5,8,50
202000017298,11,9,2020,17:30,1,033,33281,1,1,1,4,ROCADE A 630,44.84505,-0.67124,1,630,0,,3,6,0,1,15,788,1,, -1,1,0,1,90
202000017299,11,9,2020,08:30,1,033,33122,1,1,1,2,AUTOROUTE A 63,44.75941,-0.68098,1,63,0,,3,4,0,1,5,300,1,, -1,1,0,1,110
202000017300,10,9,2020,03:12,3,033,33474,1,1,1,6,AUTOROUTE A 62,44.67542,-0.48114,1,62,0,,3,4,0,1,12,399,1,, -1,1,0,1,130
202000017333,13,6,2020,13:00,1,033,33063,1,1,2,4,ROCADE A 630,44.8839,-0.55837,1,630,0,,1,2,0,1,4,723,3,,10,2,3,1,50
202000017390,12,6,2020,10:20,1,033,33075,1,2,1,3,AVE DU MEDOC / ROCADE A630 -E7-,44.87962,-0.62683,1,A630,0,,1,2,0,1,10,540,1,,10,1,3,8,50
202000017515,12,8,2020,13:50,1,033,33009,2,3,1,3,DESBIEY (CRS),44.65933,-1.17043,4,DESBIEY (CRS),0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202000017558,12,8,2020,18:15,1,033,33205,1,1,1,1,D109,44.606178,-0.393373,3,109,0,,2,2,0,1,24,180,3,, -1,2,0,1,80
202000017607,9,10,2020,19:00,2,033,33013,1,1,1,2,ROUTE NATIONALE 230,44.86503,-0.50384,2,230,0,,3,6,0,2,42,0,1,, -1,1,0,1,90
202000017625,12,8,2020,16:10,1,033,33013,1,1,1,4,ROUTE NATIONALE 230,44.86589,-0.50388,2,230,0,,3,6,0,1,42,99,1,, -1,1,0,1,90
202000017706,8,10,2020,19:35,5,033,33063,2,8,1,6,CRS PASTEUR,44.83561,-0.57535,4,CRS PASTEUR,0,,2,4,3,1,(1),(1),1,, -1,1,4,6,50
202000017708,7,10,2020,19:37,5,033,33063,2,1,1,1,CRS DE L'ARGONNE,44.82989,-0.57323,4,CRS DE L'ARGONNE,0,,1,1,3,1,(1),(1),1,, -1,1,4,6,50
202000017734,11,8,2020,15:25,1,033,33069,2,6,1,3,AVE JULES GUESDE,44.86477,-0.5874,4,AVE JULES GUESDE,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,30
202000017737,6,8,2020,09:30,1,033,33318,2,2,1,2,AVE DU BOURGAILH,44.79948,-0.66321,4,AVE DU BOURGAILH,0,,2,5,2,1,(1),(1),1,, -1,1,0,1,50
202000017739,10,8,2020,12:00,1,033,33529,1,1,1,7,BISCAROSSE (AVE DE) JUSQU'A DUNE,44.56078,-1.23447,3,804,0,,2,2,-1,1,29,280,1,, -1,1,-1,5,30
202000017863,7,10,2020,11:30,1,033,33243,2,2,1,6,39 Av Anciens Combattants En Afn,44.914975,-0.232521,4,Avenue des combattants en Afrique du Nord,-1,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000017873,8,10,2020,16:25,1,033,33550,1,1,1,4,AUTOROUTE A 62,44.76056,-0.54687,1,62,0,,3,4,0,1,1,450,1,, -1,1,0,1,130
202000017874,6,10,2020,09:25,1,033,33063,1,1,3,7,ROCADE A 630,44.88399,-0.55861,1,630,0,,1,2,0,1,4,739,3,, -1,2,3,1,50
202000017896,21,12,2020,18:44,3,033,33039,1,1,8,4,A631,44.81228,-0.53379,4,Voie sur berge,0,,3,6,0,1,(1),(1),1,, -1,2,0,1,90
202000017978,21,12,2020,08:30,1,033,33243,2,1,2,6,12 Avenue du MarÃ©chal Foch,44.91957,-0.24213,3,910E4,0,E,2,2,0,1,1,388,1,, -1,2,0,8,50
202000018049,24,11,2020,17:35,2,033,33162,2,2,1,-1,AVE DU MEDOC,44.88202,-0.62992,4,AVE DU MEDOC,0,,2,4,2,1,(1),(1),1,, -1,1,0,1,50
202000018050,21,12,2020,08:48,1,033,33162,2,3,2,2,Bretelle entrÃ©e extÃ©rieure Ã©ch 7,44.88017,-0.62802,1,630,0,,1,1,0,1,10,560,3,, -1,2,3,1,50
202000018051,4,12,2020,18:15,5,033,33281,2,6,8,6,AVE DE LA SOMME,44.83045,-0.65845,4,AVE DE LA SOMME,0,,2,4,2,1,(1),(1),1,, -1,2,0,1,50
202000018121,23,10,2020,23:15,3,033,33449,1,1,2,6,chemin de gamarde,44.893352,-0.683679,4,Chemin de Gamarde,-1,,2,2,0,1,(1),(1),2,, -1,2,0,3,50
202000018141,15,11,2020,16:10,2,033,33318,2,6,3,3,AVE ROBERT CLAVE,44.7913,-0.64989,4,AVE ROBERT CLAVE,0,,2,4,2,1,(1),(1),3,, -1,2,0,1,30
202000018142,15,11,2020,11:40,1,033,33167,2,6,9,3,AVE DU PDT FRANCOIS MITTERRAND,44.84303,-0.51148,4,AVE DU PDT FRANCOIS MITTERRAND,0,,2,2,0,2,(1),(1),1,, -1,1,0,1,30
202000018199,15,11,2020,01:45,4,033,33023,1,1,1,6,AUTOROUTE A 62,44.69062,-0.49389,1,62,0,,3,4,0,1,10,399,1,, -1,1,0,3,130
202000018227,15,11,2020,01:05,5,033,33063,2,3,1,2,BACALAN (QUAI DE),44.86236,-0.55101,4,BACALAN (QUAI DE),0,,2,2,2,1,(1),(1),1,, -1,1,0,1,30
202000018309,27,4,2020,11:00,1,033,33076,1,1,3,6,D118,44.55287,-0.38026,3,118,0,,-1,2,0,1,11,80,2,, -1,2,0,3,80
202000018332,1,5,2020,21:45,5,033,33032,2,3,2,6,RUE DE LAFONTAINE / RUE DE LA LIBERTE,44.90589,-0.50802,4,RUE DE LAFONTAINE,0,,2,2,0,1,(1),(1),2,, -1,2,0,1,50
202000018351,27,2,2020,13:54,1,033,33122,1,3,2,3,D214 (Route de Fourc) / chemin de Marticot,44.753031,-0.685138,3,214,-1,,3,2,0,1,3,560,1,, -1,2,5,1,80
202000018492,23,1,2020,01:20,3,033,33162,1,1,1,6,ROCADE A 630,44.87427,-0.63674,1,A630,0,,1,4,0,1,11,439,1,, -1,2,0,3,90
202000018548,22,1,2020,06:35,3,033,33200,1,6,1,3,AVE DE MAGUDAS / RUE DE VENTEILLE,44.86163,-0.69588,4,AVE DE MAGUDAS,0,,3,4,0,1,0,0,2,, -1,1,0,1,50
202000018769,12,7,2020,20:15,1,033,33001,1,2,1,3,D17,45.005305,-0.128306,3,17,-1,,2,2,0,1,10,270,3,, -1,1,0,1,80
202000018834,12,7,2020,22:15,5,033,33397,1,1,1,2,AUTOROUTE A 10,44.9118,-0.48479,1,10,0,,3,6,0,1,539,400,1,, -1,1,0,1,130
202000018894,21,2,2020,08:30,1,033,33519,2,3,1,3,AVE DE SOULAC / AVE DE LA CROIX,44.90531,-0.668975,4,AVE DE SOULAC,0,,2,4,2,1,(1),(1),1,, -1,2,0,1,30
202000018938,21,2,2020,18:50,5,033,33281,2,2,1,3,RUE FRANCISCO FERRER / RUE PROF TIMOTHEE PIECHAUD,44.8265,-0.61355,4,RUE FRANCISCO FERRER,0,,2,3,0,2,(1),(1),1,, -1,1,5,1,50
202000019096,10,9,2020,19:10,1,033,33063,2,3,1,3,RUE STEHELIN CAUD ,44.85569,-0.62542,4,STEHELIN CAUD (RUE ),0,,2,5,2,1,(1),(1),1,, -1,1,5,1,50
202000019097,10,9,2020,15:45,1,033,33192,2,2,1,2,RUE DE CANTARANNE / RTE DE PESSAC / RUE DE LA MAUGUETTE,44.78187,-0.62361,4,RUE DE CANTARANNE,0,,2,4,2,1,(1),(1),1,, -1,1,5,1,50
202000019098,10,9,2020,08:35,1,033,33063,2,2,1,-1,RUE BECK / RUE DES MARAICHERS,44.82116,-0.55013,4,RUE BECK,0,,2,6,-1,1,(1),(1),1,, -1,1,5,1,50
202000019219,11,9,2020,16:10,1,033,33199,2,2,1,3,54 Rue Jules Barat / 74 Rue Edmond Daubric,44.640926,-1.064011,4,Rue Jules Barat,-1,,1,1,0,1,(1),(1),1,, -1,1,0,8,30
202000019235,9,9,2020,06:10,3,033,33392,1,1,1,6,D10,44.584488,-0.26894,3,10,0,,2,2,0,1,114,270,1,, -1,1,0,1,80
202000019273,11,6,2020,08:34,1,033,33013,1,4,2,6,N89 / BRETELLE DE SORTIE NÂ°2,44.8681548,-0.4724721,2,N89,0,,3,4,0,2,47,565,2,, -1,2,0,1,110
202000019274,6,6,2020,21:15,1,033,33529,2,1,1,6,Boulevard de l'Industrie,44.61317,-1.12811,4,INDUSTRIE (BD DE L') DU 01 ET +,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000019406,10,6,2020,17:50,1,033,33529,2,3,2,1,VULCAIN (401 RUE),44.61435,-1.12165,4,VULCAIN (RUE),0,,2,2,0,1,(1),(1),1,, -1,2,0,1,50
202000019538,11,8,2020,13:00,1,033,33550,1,1,1,6,AUTOROUTE A 62,44.77888,-0.55742,1,AUTOROUTE A 62,0,,1,2,0,1,0,204,2,, -1,1,3,1,130
202000019539,7,10,2020,16:45,1,033,33281,2,6,1,4,AVE FRANCOIS MITTERRAND,44.81571,-0.68152,4,AVE FRANCOIS MITTERRAND,0,,2,4,2,1,(1),(1),1,, -1,1,0,1,50
202000019540,11,8,2020,03:40,5,033,33192,1,1,1,2,ROCADE A 630,44.78659,-0.59628,1,630,0,,3,6,0,1,27,377,1,, -1,1,0,1,90
202000019541,7,10,2020,07:20,3,033,33063,1,1,1,1,AVE DE LABARDE,44.91009,-0.55766,4,AVE DE LABARDE,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,70
202000019543,28,9,2020,08:35,1,033,33075,2,1,1,2,AVE D'AQUITAINE,44.87686,-0.60328,4,AVE D'AQUITAINE,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000019646,10,8,2020,19:30,1,033,33249,2,2,1,3,AVE DU PDT SALVADOR ALLENDE / RUE EDOUARD HERRIOT,44.86688,-0.52056,4,AVE DU PDT SALVADOR ALLENDE,0,,-1,4,0,1,(1),(1),1,, -1,1,5,1,50
202000019647,10,8,2020,19:15,1,033,33529,1,1,1,3,BISCAROSSE (AVE) DUNE VERS BISCA,44.58544,-1.20761,3,D218,0,,2,2,0,1,10,580,1,, -1,1,0,1,80
202000019873,21,12,2020,14:49,1,033,33013,1,1,2,4,ROUTE NATIONALE 230,44.866661,-0.50389,2,230,0,,3,6,0,1,42,180,1,, -1,2,3,1,90
202000020042,3,11,2020,19:15,3,033,33522,2,3,1,3,BD DU PRESIDENT WILSON / RUE REGIS,44.81813,-0.57805,4,BD DU PRESIDENT WILSON,0,,3,6,2,1,(1),(1),1,, -1,1,5,1,50
202000020043,30,10,2020,06:15,5,033,33318,2,8,1,1,AVE PEY BERLAND,44.80089,-0.60876,4,AVE PEY BERLAND,0,,2,2,1,2,(1),(1),1,, -1,1,5,6,50
202000020107,14,11,2020,09:30,1,033,33348,1,2,1,3,Intersection RD 1215 / chemin de Liquendreau,45.365365,-1.012824,3,1215,-1,,2,2,0,1,71,735,1,, -1,1,0,1,80
202000020126,13,11,2020,15:45,1,033,33214,2,2,1,3,Route de Brach,44.983867,-1.050616,3,104E4,-1,E,2,2,0,1,15,940,1,, -1,1,0,1,50
202000020130,12,9,2020,11:40,1,033,33284,1,3,1,2,A63,44.62409,-0.85379,1,660,-1,,1,2,0,1,1,990,1,, -1,1,3,1,130
202000020173,12,11,2020,12:00,1,033,33281,1,1,1,2,Avenue Marcel Dassault,44.84645,-0.7215,4,AVE MARCEL DASSAULT,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000020174,12,11,2020,12:57,1,033,33550,1,6,1,1,AVE BARRET,44.777,-0.567,4,AVENUE BARRET,0,,2,2,0,1,(1),(1),2,, -1,1,0,1,50
202000020207,16,3,2020,18:30,1,033,33039,2,3,1,3,RUE DES QUATRE CASTERA / ALL BOYER,44.80943,-0.53733,4,RUE DES QUATRE CASTERA,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000020304,25,4,2020,15:10,1,033,33167,1,1,2,6,ROUTE NATIONALE 230,44.82292,-0.51285,2,230,0,,3,6,0,2,36,849,1,, -1,2,0,1,90
202000020323,26,4,2020,18:15,1,033,33332,1,1,1,6,D123,45.02394,9e-06,3,123,0,,2,2,0,2,11,870,2,, -1,1,0,3,80
202000020346,25,4,2020,17:25,1,033,33281,2,3,1,3,AVE PIERRE MENDES-FRANCE / PARKING JARDILAND,44.8344,-0.6408,4,AVE PIERRE MENDES-FRANCE,0,,2,4,2,1,(1),(1),1,, -1,2,0,1,50
202000020376,25,4,2020,10:45,1,033,33192,1,1,1,6,AUTOROUTE A 63,44.78905,-0.6203,1,AUTOROUTE A 63,0,,1,2,0,1,0,100,3,, -1,1,3,3,70
202000020395,24,4,2020,15:20,1,033,33063,1,9,1,6,BD ALIENOR D'AQUITAINE,44.87843,-0.56323,4,BD ALIENOR D'AQUITAINE,0,,3,6,2,1,(1),(1),1,, -1,1,0,1,70
202000020396,13,3,2020,17:55,1,033,33063,2,3,1,6,RUE D'ARMAGNAC / RUE DU TRI POSTAL,44.82147,-0.55223,4,RUE D'ARMAGNAC,0,,3,3,0,1,(1),(1),1,, -1,1,0,1,50
202000020436,21,1,2020,13:40,1,033,33318,2,2,1,3,RUE DE FRANCE / RUE DES GRAVIERES,44.7925,-0.66726,4,RUE DE FRANCE,0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202000020437,21,1,2020,14:00,1,033,33529,1,6,1,2,RD112 AV ST-EXUPERY / RN 250,44.61698,-1.13819,2,250,0,,2,4,0,1,(1),(1),1,, -1,1,0,8,50
202000020686,11,7,2020,23:50,3,033,33005,2,3,1,1,Boulevard du Page,44.762748,-1.06885,3,215E1,-1,,2,2,0,1,0,160,1,, -1,1,0,1,50
202000020697,22,6,2020,18:30,1,033,33003,1,3,1,3,Chemin des Montferrand,44.954242,-0.517924,4,Voie rapide Bassens Ambes (ex RD113),0,,2,3,0,1,10,810,1,, -1,1,5,1,70
202000020771,10,7,2020,17:00,1,033,33529,2,1,1,2,EUROPE (960 RUE DE L'),44.61689,-1.11495,4,EUROPE (RUE DE L'),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000020808,22,2,2020,00:55,5,033,33063,2,1,1,6,20 Rue de la LibertÃ©,44.8410395,-0.6002796,4,RUE DE LA LIBERTE CAUD,0,,2,3,1,1,(1),(1),1,, -1,1,0,1,50
202000020809,21,2,2020,23:00,5,033,33063,1,1,1,2,Cours Jules LadoumÃ¨gue,44.89776,-0.57461,4,CRS JULES LADOUMEGUE,0,,3,4,0,1,(1),(1),1,, -1,1,0,1,50
202000020810,21,2,2020,08:50,1,033,33318,2,3,1,3,AVE JEAN CORDIER / RUE EMILE ZOLA,44.82018,-0.61075,4,AVE JEAN CORDIER,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000020811,15,2,2020,04:15,4,033,33162,2,1,1,6,AVE DU MEDOC,44.8864,-0.63986,4,AVE DU MEDOC,0,,3,4,2,1,(1),(1),1,, -1,1,0,1,50
202000020812,21,2,2020,11:00,1,033,33009,2,1,1,3,52 Boulevard Mestrezat,44.65609,-1.14715,3,650,0,,2,4,2,1,19,200,1,, -1,1,0,1,50
202000020813,20,2,2020,08:55,1,033,33009,2,6,1,3,PLAGE (BD DE LA) DU 02 AU 194,44.66265,-1.1643,4,PLAGE (BD DE LA) DU 02 AU 194,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000020928,21,2,2020,20:00,5,033,33397,1,1,1,2,AUTOROUTE A 10,44.8942,-0.49844,1,10,0,,3,8,0,1,541,700,1,, -1,1,0,1,110
202000020929,21,2,2020,17:00,1,033,33162,1,1,1,4,ROCADE A 630,44.87676,-0.63251,1,630,0,,3,4,0,1,11,0,1,, -1,1,0,1,90
202000020930,21,2,2020,12:25,1,033,33143,1,1,1,3,AUTOROUTE A 10,44.95648,-0.45117,1,AUTOROUTE A 10,0,,3,6,0,1,533,500,1,, -1,1,2,1,130
202000020931,20,2,2020,07:25,2,033,33249,1,1,1,3,ROUTE NATIONALE 230,44.87805,-0.50909,2,230,0,,3,6,0,1,43,519,1,, -1,1,3,1,90
202000020984,10,9,2020,16:20,1,033,33063,1,1,1,5,ROCADE A 630,44.88392,-0.55805,1,630,0,,3,6,0,1,4,699,1,, -1,1,0,1,70
202000021052,9,9,2020,09:50,1,033,33063,2,3,1,3,Quai de la Souys,44.8282493,-0.5399744,3,QUAI DE LA SOUYS,0,,3,5,3,1,(1),(1),1,, -1,1,0,1,50
202000021221,10,6,2020,18:20,1,033,33199,1,1,8,4,A660,44.6148605,-1.094009,1,660,0,,3,4,0,1,21,500,1,, -1,1,0,1,70
202000021281,9,6,2020,12:55,1,033,33318,2,3,1,3,AVE DE NOES / RUE DE LA CROIX DE NOES,44.8121907,-0.6426127,4,AVE DE NOES,0,,2,4,2,1,(1),(1),1,, -1,1,0,1,50
202000021282,2,6,2020,07:10,1,033,33281,1,1,1,3,AVE DE BEAUDESERT,44.84286,-0.69283,4,AVE DE BEAUDESERT,0,,2,4,2,1,0,0,1,, -1,1,0,1,50
202000021283,9,6,2020,12:05,1,033,33529,2,9,1,3,DE GAULLE (AVE CHARLES) 02 ET +,44.6375,-1.1253,3,650,0,,2,2,0,1,14,960,1,,"5,5",1,0,1,50
202000021354,10,8,2020,10:20,1,033,33165,1,3,1,3,2 Route de l'Entre 2 Mers,44.804977,-0.441315,3,115,-1,,2,2,0,4,59,95,1,, -1,1,5,1,70
202000021421,9,8,2020,18:15,1,033,33119,1,1,1,3,BD ENTRE DEUX MERS,44.84434,-0.53109,4,BD ENTRE DEUX MERS,0,,3,4,0,1,(1),(1),1,, -1,1,0,1,50
202000021422,9,8,2020,23:50,5,033,33529,2,1,1,6,HUTTIERS (AVE DES),44.6400712,-1.1401088,4,HUTTIERS (AVE DES),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000021423,9,8,2020,10:40,1,033,33529,1,4,1,1,BISCAROSSE (AVE) DUNE VERS BISCA,44.57458,-1.21616,3,804,0,,2,2,-1,2,26,960,1,, -1,1,-1,5,30
202000021541,6,10,2020,20:40,5,033,33075,2,1,2,2,74 Avenue Jean JaurÃ¨s,44.87759,-0.59134,4,AVE JEAN JAURES,0,,2,2,0,1,(1),(1),1,, -1,2,0,1,50
202000021561,8,8,2020,22:15,5,033,33063,2,3,1,6,RUE MAC CARTHY CAUD,44.84154,-0.61933,4,RUE MAC CARTHY CAUD,0,,2,2,0,1,(1),(1),2,, -1,1,0,4,50
202000021562,8,8,2020,07:15,2,033,33318,2,3,1,6,AVE DU DOCTEUR NANCEL PENARD,44.80909,-0.63383,4,AVE DU DOCTEUR NANCEL PENARD,0,,2,4,2,1,(1),(1),1,, -1,1,0,1,50
202000021565,8,8,2020,03:20,5,033,33063,2,3,1,7,QUAI DE LA SOUYS,44.82604,-0.53674,4,QUAI DE LA SOUYS,0,,3,3,1,1,(1),(1),1,, -1,1,5,1,50
202000021567,8,8,2020,16:05,1,033,33009,2,2,1,6,LAMARQUE PLAISANCE (CRS) 1 ET +,44.66132,-1.17439,4,LAMARQUE PLAISANCE (CRS) 1 ET +,0,,1,2,0,1,(1),(1),1,, -1,1,0,8,50
202000021885,10,11,2020,09:55,1,033,33522,2,5,1,3,PEYDAVANT (RUE ),44.8067,-0.5861,4,PEYDAVANT (RUE ),0,,2,2,0,1,(1),(1),4,, -1,2,0,1,50
202000021886,3,11,2020,18:57,5,033,33063,2,2,1,6,BD MARECHAL LECLERC,44.82792,-0.59307,4,BD MARECHAL LECLERC,0,,3,6,2,1,(1),(1),1,, -1,1,0,1,50
202000021968,19,12,2020,16:00,1,033,33498,1,2,9,1,D3 / route de Hobre,44.584851,-0.888707,3,3,-1,,2,2,0,1,106,895,1,, -1,2,0,1,70
202000021978,19,12,2020,14:16,1,033,33366,1,1,2,4,,44.983007,-0.428743,1,10,0,,3,6,0,1,530,0,1,, -1,2,0,1,130
202000022070,18,12,2020,18:45,5,033,33119,2,3,1,2,Av Jean JaurÃ¨s / Rue RenÃ© Bonnac,44.85748,-0.53159,4,AVE JEAN JAURES,0,,3,2,0,4,(1),(1),1,, -1,1,0,1,50
202000022071,18,12,2020,16:50,2,033,33063,2,1,1,3,RUE SUFFREN,44.87597,-0.55603,4,RUE SUFFREN,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000022072,17,12,2020,17:00,1,033,33063,2,1,1,3,WILSON (BD DU PRESIDENT),44.8443,-0.59927,4,WILSON (BD DU PRESIDENT),0,,3,6,1,1,(1),(1),1,, -1,1,0,5,50
202000022073,18,12,2020,09:40,1,033,33200,2,4,8,6,RUE DE LOS HEROS / AVE PASTEUR,44.86887,-0.67178,4,AVE PASTEUR,0,,2,2,0,1,(1),(1),1,, -1,1,5,1,50
202000022074,18,12,2020,11:00,1,033,33249,2,9,1,3,AVE CARNOT,44.86581,-0.51914,6,,0,,-1,-1,0,1,(1),(1),1,, -1,1,9,1,30
202000022075,18,12,2020,08:50,1,033,33318,2,1,1,3,AVE DU DOCTEUR ALBERT SCHWEITZER,44.79932,-0.61896,4,AVE DU DOCTEUR ALBERT SCHWEITZER,0,,2,2,1,1,(1),(1),1,, -1,1,0,1,50
202000022076,17,12,2020,12:05,1,033,33075,2,2,1,3,RUE DE LA TOUR DE GASSIES,44.88191,-0.62091,4,RUE DE LA TOUR DE GASSIES,0,,2,3,0,2,(1),(1),1,, -1,1,0,1,50
202000022177,23,4,2020,01:35,5,033,33063,2,2,8,3,Avenue de la RÃ©publique / Rue Solle (CaudÃ©ran),44.83989,-0.60335,4,AVE DE LA REPUBLIQUE (Caudéran),0,,1,2,0,1,(1),(1),1,, -1,1,5,8,50
202000022212,7,4,2020,12:00,1,033,33063,2,2,1,1,Avenue Thiers / Rue de Lauzac,44.8525,-0.54009,4,AVE THIERS,0,,3,10,3,1,(1),(1),1,, -1,1,0,1,50
202000022247,20,4,2020,14:10,1,033,33539,1,1,8,6,D242e6,44.901392,-0.330191,3,242E6,0,E,2,2,0,1,0,448,2,, -1,2,0,3,80
202000022270,21,4,2020,03:45,3,033,33281,2,9,1,6,AVE FRANCOIS MITTERRAND / ROCADE A630 Sortie 12 -E12-,44.81758,-0.67144,1,630,0,,1,2,0,2,19,0,3,, -1,1,3,8,90
202000022340,20,1,2020,18:15,3,033,33122,1,2,8,1,AVE DU GENERAL LECLERC / AVE SALVADOR ALLENDE / RUE DE LA POUDRIERE / AVE DU MARECHAL DE LATTRE DE TASSIGNY (D1250),44.782297,-0.688948,3,AVE DU GENERAL LECLERC,0,,2,6,2,1,(1),(1),1,, -1,1,5,1,50
202000022341,14,1,2020,09:04,1,033,33063,2,1,1,3,54 Boulevard du PrÃ©sident Wilson,44.83886,-0.59908,4,BD DU PRESIDENT WILSON,0,,3,6,2,1,(1),(1),1,, -1,1,-1,5,50
202000022342,10,1,2020,11:30,1,033,33281,2,6,1,3,AVE MARCEL DASSAULT / AVE JACQUELINE AURIOL / AVE DE LA GRANGE NOIRE,44.8479283,-0.6796903,4,AVE MARCEL DASSAULT,0,,2,4,2,1,(1),(1),2,, -1,1,0,1,50
202000022435,20,1,2020,07:00,5,033,33096,1,1,1,5,AUTOROUTE A 10,44.89004,-0.50324,1,A10,0,,3,6,0,1,542,299,1,, -1,1,0,1,90
202000022462,18,1,2020,20:00,5,033,33075,2,3,2,2,AVE DU GENERAL DE GAULLE / RTE DU MEDOC,44.87353,-0.61714,4,AVE DU GENERAL DE GAULLE,0,,2,2,0,1,0,0,1,, -1,2,5,1,50
202000022628,10,7,2020,10:40,1,033,33003,1,1,1,4,AUTOROUTE A 10,44.93162,-0.46865,1,10,0,,3,6,0,1,536,799,1,, -1,1,0,1,110
202000022629,10,7,2020,07:44,1,033,33192,1,1,1,3,ROCADE A 630,44.78867,-0.6016,1,630,0,,3,6,0,1,26,899,1,, -1,1,0,1,90
202000022711,21,2,2020,00:15,5,033,33063,2,3,2,7,AVE DU DOCTEUR SCHINAZI / RUE EDOUARD FAURE,44.88506,-0.54155,4,AVE DU DOCTEUR SCHINAZI,0,,2,3,1,1,(1),(1),1,, -1,2,0,1,50
202000022712,20,2,2020,20:30,5,033,33039,2,2,1,3,BD ALBERT 1ER / RUE LEON BLUM,44.81285,-0.56129,4,BD ALBERT 1ER,0,,3,4,2,1,(1),(1),1,, -1,1,5,1,50
202000022713,20,2,2020,18:20,5,033,33069,2,3,1,3,AVE VICTOR HUGO / RUE BOILEAU,44.86749,-0.59059,4,AVE VICTOR HUGO,0,,3,2,0,1,(1),(1),1,, -1,1,0,1,50
202000022714,20,2,2020,09:52,1,033,33192,2,6,1,6,BD DE MALARTIC / ALL DE BARTHEZ,44.77108,-0.60045,4,BD DE MALARTIC,0,,2,2,0,1,0,0,1,, -1,1,0,8,50
